"35001976";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002000";"Siemens AG";"A35 B35N";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002100";"Siemens AG";"A36 B3588N";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002132";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002136";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002137";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002138";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002139";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002140";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002141";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002151";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002152";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002170";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002200";"Siemens AG";"A35 B3588N";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002300";"Maxon Cellular Systems";"MX6811A";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002400";"Maxon Cellular Systems";"MX6810B";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002500";"Maxon Cellular Systems";"MX6810A";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002600";"Maxon Cellular Systems";"MX6811B";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002700";"Motorola Inc.";"MC2-21A12";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002701";"Motorola Inc.";"M8989";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002707";"Motorola Inc.";"M8989";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002718";"Motorola Inc.";"M8989";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002720";"Motorola Inc.";"M8989";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002730";"Motorola Inc.";"M8989";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002740";"Motorola Inc.";"M8989";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002750";"Motorola Inc.";"M8989";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002761";"Motorola Inc.";"M8989";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002767";"Motorola Inc.";"M8989";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002769";"Motorola Inc.";"M8989";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002775";"Motorola Inc.";"M8989";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002780";"Motorola Inc.";"M8989";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002793";"Motorola Inc.";"M8989";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002795";"Motorola Inc.";"M8989";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002900";"Motorola Inc.";"MT3-411A11";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002901";"Motorola Inc.";"T260";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002907";"Motorola Inc.";"T260";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002918";"Motorola Inc.";"T260";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002920";"Motorola Inc.";"T260";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002930";"Motorola Inc.";"T260";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002940";"Motorola Inc.";"T260";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002950";"Motorola Inc.";"T260";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002961";"Motorola Inc.";"T260";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002967";"Motorola Inc.";"T260";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002969";"Motorola Inc.";"T260";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002975";"Motorola Inc.";"T260";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002980";"Motorola Inc.";"T260";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002993";"Motorola Inc.";"T260";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35002995";"Motorola Inc.";"T260";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003000";"Motorola Inc.";"MT3-411A21";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003007";"Motorola Inc.";"G18";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003095";"Motorola Inc.";"g18";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003100";"Motorola Inc.";"d15";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003107";"Motorola Inc.";"INCONNU";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003200";"Motorola Inc.";"T180";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003240";"Motorola Inc.";"INCONNU";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003300";"Motorola Inc.";"MC2-41H13";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003400";"Motorola Inc.";"MC2-41H14 / V3";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003440";"Motorola Inc.";"INCONNU";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003500";"Motorola Inc.";"T191";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003501";"Motorola Inc.";"T191";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003507";"Motorola Inc.";"T191";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003518";"Motorola Inc.";"T191";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003520";"Motorola Inc.";"T191";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003530";"Motorola Inc.";"T191";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003535";"Motorola Inc.";"T191";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003540";"Motorola Inc.";"T191";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003550";"Motorola Inc.";"T191";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003555";"Motorola Inc.";"T191";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003561";"Motorola Inc.";"T191";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003567";"Motorola Inc.";"T191";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003569";"Motorola Inc.";"T191";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003575";"Motorola Inc.";"T191";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003580";"Motorola Inc.";"T191";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003593";"Motorola Inc.";"T191";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003595";"Motorola Inc.";"T191";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003600";"Motorola Inc.";"T191";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003601";"Motorola Inc.";"T191";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003607";"Motorola Inc.";"T191";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003618";"Motorola Inc.";"T191";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003620";"Motorola Inc.";"T191";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003630";"Motorola Inc.";"T191";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35003635";"Motorola Inc.";"T191";"British Approvals Board of Telecommunications (BABT)";"Europe"
